article_id,annotator,node,ranges,tokens,label,id
5cf469b4896a7fea0600041f,D,18,"[[2210, 2267]]",não fez nada para construir confiança no sistema esportivo,Value(-),6229
5cf469b4896a7fea0600041f,D,20,"[[3099, 3185]]",a sustentabilidade econômica do centro será muito difícil de alcançar este ano,Value(-),6230
5cf469b4896a7fea0600041f,D,34,"[[4112, 4295]]","distorção dessa mídia quando adaptada a um setor social ""especial"", que exige, por exemplo, maiores garantias de independência e imparcialidade, pode vetá-la a um destino incontornável",Value(-),6238
5cf469bf896a7fea06000481,C,1,"[[978, 1162]]","As atividades econômicas que comprometem o bom funcionamento dos ecossistemas não são de forma alguma sustentáveis: nem ecologicamente, nem socialmente, nem economicamente.",Value(-),6245
5cf469bf896a7fea06000481,C,3,"[[1299, 1367]]",em Setúbal sempre houve muita dificuldade em escolher este caminho,Value(-),6246
5cf468d7896a7fea06fffd56,B,16,"[[4491, 4540]]",reduzir a liberdade de escolha desses segmentos,Value(-),6273
5cf468d7896a7fea06fffd56,B,17,"[[4544, 4634]]","encaminhando-os para a locação, que, por sua vez, concentra as maiores fragilidades",Value(-),6274
5cf468d7896a7fea06fffd56,C,0,"[[192, 249]]","O tema ""Lisboa"" sofre deste problema em modo amplificado",Value(-),6299
5cf468d7896a7fea06fffd56,C,1,"[[307, 384]]","o tema é um campo de batalha ideológico por excelência, da esquerda para a direita",Value(-),6300
5cf468d7896a7fea06fffd56,C,17,"[[10537, 10554]]",Nós temos um problema,Value(-),6313
5cf468d7896a7fea06fffd56,C,19,"[[3734, 3797]]",também é um erro demonizar a casa própria,Value(-),6314
5cf468d7896a7fea06fffd56,D,9,"[[2722, 2857]]",Um equívoco comum sobre esse processo é que o crescimento das periferias ocorreu às custas da expulsão dos moradores das cidades.,Value(-),6322
5cf468d7896a7fea06fffd56,D,16,"[[3734, 3829]]","também é um erro demonizar a propriedade da casa, geralmente de esquerda",Value(-),6326
5cf468d7896a7fea06fffd56,D,23,"[[4272, 4441]]","há um círculo vicioso nas cidades de hoje que amplia o universo social das desigualdades, contribuindo especialmente para o desempoderamento das classes médias",Value(-),6330
5cf468d7896a7fea06fffd56,D,25,"[[4491, 4540]]",reduzir a liberdade de escolha desses segmentos,Value(-),6332
5cf468d7896a7fea06fffd56,D,26,"[[4544, 4634]]","encaminhando-os para a locação, que, por sua vez, concentra as maiores fragilidades",Value(-),6333
5cf468d7896a7fea06fffd56,D,27,"[[4636, 4677], [4750, 4820]]","A maior vulnerabilidade dos inquilinos, no entanto, corresponde ao agravamento de uma realidade vinda de trás",Value(-),6334
5cf468d7896a7fea06fffd56,D,34,"[[5870, 5937]]",o atraso na modernização portuguesa teve várias consequências,Value(-),6336
5cf468d7896a7fea06fffd56,D,41,"[[5818, 5859]]","Esses indivíduos desprezam os ""subúrbios""",Value(-),6343
5cf468d7896a7fea06fffd56,D,51,"[[546, 587]]",aqui está um exemplo particularmente sensível,Value(-),6347
5cf468d7896a7fea06fffd56,D,53,"[[720, 788]]",a tese de que a cidade vinha perdendo população desde a década de 1960,Value(-),6349
5cf468d7896a7fea06fffd56,D,54,"[[795, 904]]",as transformações em curso apenas contribuíram para a reabilitação de uma cidade em ruínas,Value(-),6350
5cf468d7896a7fea06fffd56,D,55,"[[913, 1001]]","entre os seguidores desta tese já se reconhece a existência de um problema,",Value(-),6351
5cf468d7896a7fea06fffd56,D,80,"[[9384, 9506]]","O que está em jogo é a interrupção de um processo que revela a transformação da sociedade portuguesa, a sua modernização",Value(-),6359
5cf468d7896a7fea06fffd56,D,86,"[[9603, 9662]]","seu crescimento seria, mais do que previsível, inevitável",Value(-),6363
5cf468d7896a7fea06fffd56,D,90,"[[9756, 9916]]",é irreal pensar que a evolução de Lisboa possa ter acontecido como se... como se o mundo não existisse e o tempo passasse sem que as circunstâncias mudassem,Value(-),6365
5cf46919896a7fea06ffff72,A,0,"[[1730, 1773]]",Nada mais a dizer sobre esse raciocínio simplista,Value(-),6370
5cf46919896a7fea06ffff72,B,6,"[[1484, 1773]]","Na melhor das hipóteses, limitam-se a pouco mais do que seguir uma ""simples regra de três"": se no ano passado o imposto sobre o valor trocado por um determinado bem rendeu x euros e se pretende aumentar a taxa em 10%, então o a renda aumentará em 10%. Nada mais a dizer sobre esse raciocínio simplista",Value(-),6384
5cf46919896a7fea06ffff72,D,0,"[[207, 340]]","Esta pode ser a razão pela qual, em geral, impostos, taxas e preços de serviços públicos tratam tão mal a economia.",Value(-),6415
5cf46919896a7fea06ffff72,D,20,"[[3998, 4078]]",falta de profissionais com essas habilidades se deve a uma “falha de mercado”,Value(-),6428
5cf46846896a7fea06fff8d2,B,23,"[[2521, 2558]]",Usando o foco no resultado como um álibi,Value(-),6444
5cf46846896a7fea06fff8d2,C,2,"[[2755, 2907]]",Assistimos assim a um ataque ao valor do trabalho e à propriedade intelectual em prol do aumento das margens do sector financeiro e especulativo.,Value(-),6453
5cf46846896a7fea06fff8d2,D,2,"[[2755, 2907]]",Assistimos assim a um ataque ao valor do trabalho e à propriedade intelectual em prol do aumento das margens do sector financeiro e especulativo.,Value(-),6465
5cf46791896a7fea06ffe2a4,C,19,"[[3226, 3288]]",eles acabam com o chapéu do nacionalismo e protofascismo,Value(-),6492
5cf467b9896a7fea06fff2c1,A,3,"[[4068, 4215]]","o desejo de proteger melhor o inquilino levou, por vezes, à criação de mercados de arrendamento de má qualidade e inacessíveis",Value(-),6527
5cf467b9896a7fea06fff2c1,D,6,"[[2745, 2784]]",Os mercados são inerentemente amorais,Value(-),6537
5cf467fe896a7fea06fff5b9,D,0,"[[1849, 1976]]",Pior do que ter queimado é a tendência crescente das plantações de eucalipto estarem implicadas na área total queimada e nos povoamentos florestais.,Value(-),6549
5cf46811896a7fea06fff68c,C,0,"[[3963, 4091]]","Sorrateiramente, esta regra na verdade implica o fim do regime de flexibilidade para a esmagadora maioria dos trabalhadores.",Value(-),6557
5cf46811896a7fea06fff68c,C,7,"[[7358, 7454]]",medida para melhorar a sustentabilidade do sistema agrava o seu já elevado défice anual,Value(-),6561
5cf46811896a7fea06fff68c,C,9,"[[7293, 7341]]",sempre prejudicial para a sustentabilidade do sistema,Value(-),6563
5cf46811896a7fea06fff68c,D,9,"[[6669, 6706]]",Beneficie-se menos da sua aposentadoria,Value(-),6579
5cf46811896a7fea06fff68c,D,14,"[[7293, 7341]]",sempre prejudicial para a sustentabilidade do sistema,Value(-),6582
5cf4675d896a7fea06ffe0fe,C,4,"[[543, 692]]","Essa renomeação de lugares antigos em uma cidade velha tem tanto a ver com isso quanto começar a chamar José, que foi João a vida toda.",Value(-),6592
5cf4675d896a7fea06ffe0fe,C,5,"[[694, 707]]",ninguém concorda,Value(-),6593
5cf4675d896a7fea06ffe0fe,C,6,"[[710, 732]]",apenas para misturar,Value(-),6594
5cf4675d896a7fea06ffe0fe,D,0,"[[236, 292]]",Os nomes de lugares não são apenas o capricho de alguns,Value(-),6595
5cf4675d896a7fea06ffe0fe,D,2,"[[378, 386]]",insistir,Value(-),6597
5cf4675d896a7fea06ffe0fe,D,15,"[[543, 692]]","Essa renomeação de lugares antigos em uma cidade velha tem tanto a ver com isso quanto começar a chamar José, que foi João a vida toda.",Value(-),6603
5cf4676f896a7fea06ffe196,C,3,"[[2598, 2635]]",não há como enfrentar a rússia,Value(-),6620
5cf4676f896a7fea06ffe196,C,4,"[[2548, 2596]]",dada a capacidade naval muito limitada,Value(-),6621
5cf4676f896a7fea06ffe196,C,6,"[[2637, 2707]]",Qualquer tentativa de forçar a reivindicação do Mar de Azov falhará.,Value(-),6622
5cf4676f896a7fea06ffe196,C,19,"[[2799, 2867]]",Aproximação dos EUA com Moscou é desfavorável à Ucrânia,Value(-),6630
5cf4676f896a7fea06ffe196,D,21,"[[3187, 3279]]",talvez não esperasse chegar à humilhação de ver os navios apreendidos e a tripulação capturada,Value(-),6646
5cf4665e896a7fea06ffd932,A,10,"[[4367, 4490]]","tanto trabalho a favor da ""unidade essencial da língua"" e, pior, tanto trabalho do nosso autor apagando consoantes à toa",Value(-),6686
5cf4665e896a7fea06ffd932,C,4,"[[4367, 4490]]","tanto trabalho a favor da ""unidade essencial da língua"" e, pior, tanto trabalho do nosso autor apagando consoantes à toa",Value(-),6695
5cf4665e896a7fea06ffd932,C,6,"[[4502, 4653]]","a parte da ""unidade essencial da língua"" no mundo lusófono garantida pelo aparecimento e recepção perdeu-se, precisamente, por causa da AO90",Value(-),6696
5cf4665e896a7fea06ffd932,C,7,"[[4742, 4783]]",nada é como antes: tudo é muito pior,Value(-),6697
5cf4665e896a7fea06ffd932,C,9,"[[5290, 5392]]",não é só em Portugal que certas decisões são tomadas de forma não transparente e sem discussão,Value(-),6698
5cf4665e896a7fea06ffd932,C,14,"[[5984, 6025]]",O poder político não fez a coisa certa,Value(-),6702
5cf4665e896a7fea06ffd932,C,17,"[[6142, 6288]]",é no mínimo estranho que ele também ignore as palavras do linguista mais citado na Assembleia da República nos últimos 36 anos: João Malaca Casteleiro,Value(-),6704
5cf4665e896a7fea06ffd932,D,3,"[[5290, 5392]]",não é só em Portugal que certas decisões são tomadas de forma não transparente e sem discussão,Value(-),6713
5cf4665e896a7fea06ffd932,D,5,"[[5227, 5276]]",ter sido decidido “quase em segredo e sem debate”,Value(-),6715
5cf4665e896a7fea06ffd932,D,10,"[[5395, 5526]]","António Costa disse recentemente que Portugal ""fez a sua parte"" seguindo os procedimentos que levaram à adoção do AO90. Não é verdade",Value(-),6717
5cf4665e896a7fea06ffd932,D,11,"[[5535, 5744]]",só quem nunca leu os pareceres de 2005 da Associação Linguística Portuguesa e do Departamento de Linguística Geral e Românica da Faculdade de Letras da Universidade de Lisboa pode fazer tal afirmação.,Value(-),6718
5cf46673896a7fea06ffd9e4,B,28,"[[3838, 3902]]",É tempo de a Europa recuperar a sua soberania orçamental,Value(-),6738
5cf46673896a7fea06ffd9e4,C,1,"[[1211, 1282]]",não são mais capazes de lidar com uma economia digital em crescimento,Value(-),6742
5cf46673896a7fea06ffd9e4,C,3,"[[1018, 1108]]",Os sistemas tributários atuais são obsoletos na era da globalização e da digitalização,Value(-),6743
5cf46673896a7fea06ffd9e4,C,20,"[[3336, 3445]]",Corremos o risco de perder a oportunidade de a União Europeia lidar com questões de tributação digital,Value(-),6756
5cf46673896a7fea06ffd9e4,D,0,"[[1018, 1108]]",Os sistemas tributários atuais são obsoletos na era da globalização e da digitalização,Value(-),6758
5cf46673896a7fea06ffd9e4,D,3,"[[1284, 1398]]",Diferentes regras tributárias e lacunas na legislação tributária tornam a evasão fiscal uma brincadeira de crianças.,Value(-),6760
5cf46673896a7fea06ffd9e4,D,9,"[[3687, 3836]]",Assegurar que a digitalização das nossas economias não conduza a um aumento da carga fiscal dos trabalhadores e das pequenas e médias empresas,Value(-),6764
5cf4667a896a7fea06ffda1a,C,6,"[[3957, 3971]]",dívida alta,Value(-),6780
5cf4667a896a7fea06ffda1a,D,22,"[[2415, 2634]]","não seria apenas uma grande injustiça, mas também uma grande irresponsabilidade conceder mais tempo aos professores, se não puder ser garantido a todas as carreiras que se encontram na mesma situação",Value(-),6802
5cf4669a896a7fea06ffdb2d,A,25,"[[3984, 4097]]",para Rei Lear (que resultou em um desastre monumental e ridículo) Godard queria Marlon Brando e Woody Allen,Value(-),6827
5cf4669a896a7fea06ffdb2d,C,8,"[[10443, 10497]]",JLG é muitas vezes chato e chato,Value(-),6839
5cf4669a896a7fea06ffdb2d,D,4,"[[1149, 1282]]","Diante desses fatos verificáveis, o relato canônico da modernidade cinematográfica refere-se apenas aos cineastas/críticos dos Cahiers",Value(-),6847
5cf4669a896a7fea06ffdb2d,D,6,"[[2954, 3025]]",por muito tempo ele não deixou de levar em conta a profissão de cinema,Value(-),6848
5cf4669a896a7fea06ffdb2d,D,11,"[[3030, 3155]]","não foi apenas Ascensão e Queda de uma Pequena Empresa de Cinema, o título de um de seus filmes, muito fraco mesmo",Value(-),6851
5cf4669a896a7fea06ffdb2d,D,15,"[[10372, 10497]]","Inquestionavelmente um dos maiores autores da arte cinematográfica, JLG não deixa de ser muitas vezes arrogante e irritante.",Value(-),6853
5cf466a0896a7fea06ffdb5e,A,41,"[[3468, 3501]]",correr riscos desnecessários,Value(-),6864
5cf466a0896a7fea06ffdb5e,B,6,"[[991, 1022]]",desestabilizar o câmbio,Value(-),6887
5cf466a0896a7fea06ffdb5e,B,7,"[[1023, 1053]]","e, portanto, a economia",Value(-),6888
5cf466a0896a7fea06ffdb5e,B,22,"[[1850, 1912]]",são também os que sofrem o maior desperdício de dinheiro,Value(-),6896
5cf466a0896a7fea06ffdb5e,B,27,"[[2848, 2972]]","há muitos outros que gastaram muito além de suas posses, acumulando sucessivos déficits comerciais e/ou fiscais",Value(-),6900
5cf466a0896a7fea06ffdb5e,B,28,"[[2978, 3041]]",estar particularmente exposto a crises de financiamento,Value(-),6901
5cf466a0896a7fea06ffdb5e,B,31,"[[3626, 3672]]",esta moeda torna-se uma pior reserva de valor,Value(-),6902
5cf466a0896a7fea06ffdb5e,B,32,"[[3682, 3739]]",confiança do investidor nesta moeda tende a diminuir,Value(-),6903
5cf466a0896a7fea06ffdb5e,B,33,"[[3563, 3617]]",mais exposto este mesmo país à sua própria dívida,Value(-),6904
5cf466a0896a7fea06ffdb5e,B,35,"[[3468, 3501]]",correr riscos desnecessários,Value(-),6906
5cf466a0896a7fea06ffdb5e,D,7,"[[1777, 1912]]","Como os países em desenvolvimento são os países que mais acumulam reservas, são também os que sofrem maior desperdício de liquidez.",Value(-),6934
5cf466a0896a7fea06ffdb5e,D,9,"[[2518, 2556]]",acabam contraindo a economia global,Value(-),6937
5cf466a0896a7fea06ffdb5e,D,11,"[[2732, 3045]]","Se existem países com uma conta corrente positiva e uma enorme almofada financeira contra crises, isso implica que existem muitos outros que gastaram muito acima das suas possibilidades, incorrendo em défices comerciais e/ou sucessivos orçamentos [8], colocando-se particularmente expostos a crises de financiamento [9]",Value(-),6938
5cf466a0896a7fea06ffdb5e,D,16,"[[3462, 3501]]",correm riscos desnecessários,Value(-),6940
5cf466a0896a7fea06ffdb5e,D,21,"[[3626, 3672]]",esta moeda torna-se uma pior reserva de valor,Value(-),6943
5cf466a0896a7fea06ffdb5e,D,26,"[[3860, 3968]]",isso torna mais difícil para esses países registrar um saldo positivo em conta corrente em períodos subsequentes,Value(-),6947
5cf466a0896a7fea06ffdb5e,D,42,"[[5310, 5442]]",pode constituir perdas de capital significativas se a moeda do país se valorizar em relação à moeda na qual suas reservas são aplicadas,Value(-),6956
5cf466a0896a7fea06ffdb5e,D,50,"[[5690, 5729]]",alguns deles são difíceis de medir,Value(-),6961
5cf466ae896a7fea06ffdbd1,B,12,"[[3504, 3528]]",transitório e ilusório,Value(-),6977
5cf466ae896a7fea06ffdbd1,B,13,"[[3541, 3685]]","violência que estará presente, seja por causa dos agitadores, seja pela resposta musculada das autoridades para reafirmar o regime",Value(-),6978
5cf466ae896a7fea06ffdbd1,B,16,"[[4222, 4413]]","verdadeira claustrofobia e asfixia democrática que mergulha os cidadãos do nosso tempo ou no conformismo, revelado pelos níveis de abstenção, ou no inconformismo revelado pela luta nas ruas",Value(-),6979
5cf466b8896a7fea06ffdc1a,B,0,"[[225, 326]]",O ponto de partida para o trabalho realizado em Buenos Aires foi obviamente delicado.,Value(-),6988
5cf466b8896a7fea06ffdc1a,C,0,"[[225, 326]]",O ponto de partida para o trabalho realizado em Buenos Aires foi obviamente delicado.,Value(-),6995
5cf466c3896a7fea06ffdc74,B,2,"[[257, 331]]",a superficialidade do argumento tende a não merecer muita atenção,Value(-),7013
5cf466c3896a7fea06ffdc74,B,15,"[[1147, 1257]]",há alguns exemplos de abuso ou mau uso da ciência e outros aspectos caricaturais do exercício científico,Value(-),7021
5cf466c3896a7fea06ffdc74,B,40,"[[3837, 3868]]",acaba sacudindo a filosofia,Value(-),7037
5cf466c3896a7fea06ffdc74,B,46,"[[4454, 4612]]","do lado de muitas religiões e muitos religiosos, há práticas, posições e argumentos que também não são consistentes ou não facilitam o diálogo",Value(-),7041
5cf466c3896a7fea06ffdc74,B,70,"[[4720, 4767]]","os caminhos equívocos de um ""enchimento de deus""",Value(-),7043
5cf466c3896a7fea06ffdc74,B,63,"[[6211, 6353]]","essa posição fundamentalista de simplificação (que exclui outras perspectivas sem ""óculos científicos"") é precisamente perigosa... e mata o diálogo",Value(-),7052
5cf466c3896a7fea06ffdc74,C,16,"[[4159, 4215]]","Registo ainda o gesto homicida quase edipiano de ""mãe""",Value(-),7070
5cf466c3896a7fea06ffdc74,C,36,"[[1147, 1201]]",há exemplos de abuso ou mau uso da ciência,Value(-),7080
5cf466c3896a7fea06ffdc74,C,37,"[[1204, 1257]]",outros aspectos caricaturais do exercício científico,Value(-),7081
5cf466c3896a7fea06ffdc74,C,51,"[[3649, 3697]]",A posição de Atkins é uma exceção no decrescimento,Value(-),7092
5cf466c3896a7fea06ffdc74,C,55,"[[6355, 6401], [6441, 6488]]","Os simplismos da ciência, como os da religião, paradoxalmente bloqueiam as pontes do diálogo",Value(-),7093
5cf466c3896a7fea06ffdc74,D,1,"[[3649, 3697]]",A posição de Atkins é uma exceção no decrescimento,Value(-),7096
5cf466c3896a7fea06ffdc74,D,6,"[[4883, 5003]]","O fundamentalismo religioso, como o fundamentalismo científico, é a base dessa (pseudo)incompatibilidade.",Value(-),7099
5cf466c3896a7fea06ffdc74,D,12,"[[5440, 5495]]",a fé é sempre um terreno arriscado para todo crente,Value(-),7104
5cf465d2896a7fea06ffd4aa,B,0,"[[776, 845]]",Estou bem ciente da linha de gelo frágil em que estamos avançando,Value(-),7127
5cf465d2896a7fea06ffd4aa,B,9,"[[2064, 2190]]","Esses administradores, com uma visão 1.0 do futuro do banco, veem o trabalhador como um custo e nada mais",Value(-),7133
5cf465d2896a7fea06ffd4aa,B,10,"[[2199, 2484]]","em vez de premiar os mais novos e os que estão em fase ascendente de carreira, estes ""burocratas"", se me permitem usar a expressão de Herberto Helder, preferem punir e redistribuir, numa manobra limitada digna de pessoas sem respeito pelos seus semelhantes cidadãos",Value(-),7134
5cf465d2896a7fea06ffd4aa,C,3,"[[2064, 2085], [2125, 2190]]",Esses gerentes veem os trabalhadores como um custo e nada mais.,Value(-),7138
5cf465d2896a7fea06ffd4aa,C,5,"[[2199, 2484]]","em vez de premiar os mais novos e os que estão em fase ascendente de carreira, estes ""burocratas"", se me permitem usar a expressão de Herberto Helder, preferem punir e redistribuir, numa manobra limitada digna de pessoas sem respeito pelos seus semelhantes cidadãos",Value(-),7140
5cf465d2896a7fea06ffd4aa,D,4,"[[2199, 2400]]","em vez de premiar os mais jovens e aqueles em fase ascendente da carreira, esses ""burocratas"", se me permitem usar a expressão de Herberto Helder, preferem punir e redistribuir",Value(-),7144
5cf465d2896a7fea06ffd4aa,D,5,"[[2064, 2190]]","Esses administradores, com uma visão 1.0 do futuro do banco, veem o trabalhador como um custo e nada mais",Value(-),7145
5cf465dd896a7fea06ffd52d,C,12,"[[4595, 4635]]",este investimento sempre envolve risco,Value(-),7164
5cf465dd896a7fea06ffd52d,D,15,"[[2030, 2057]]",silêncio da lei neste momento,Value(-),7176
5cf465dd896a7fea06ffd52d,D,22,"[[3627, 3761]]","a empresa desportiva ""sobrevivente"" fica sujeita ao regime estabelecido para as empresas desportivas criadas de raiz",Value(-),7181
5cf465dd896a7fea06ffd52d,D,25,"[[4595, 4635]]",este investimento sempre envolve risco,Value(-),7183
5cf465e2896a7fea06ffd558,B,18,"[[1675, 1760]]","Sociedade portuguesa – Estado, famílias e empresas – continua fortemente endividada",Value(-),7220
5cf465e2896a7fea06ffd558,C,5,"[[769, 905]]","Esta necessidade é confrontada com a falta de capital existente na economia portuguesa, o que limita o nível de capital próprio das empresas",Value(-),7252
5cf465e2896a7fea06ffd558,C,10,"[[1007, 1082]]",O sistema financeiro nacional ainda está se recuperando da crise que sofreu,Value(-),7255
5cf465e2896a7fea06ffd558,C,11,"[[1084, 1147]]",manter um elevado nível de crédito malparado e imparidades,Value(-),7256
5cf465e2896a7fea06ffd558,C,12,"[[1151, 1274]]","demonstram baixa propensão a apoiar empresas inovadoras, mas sem histórico ou garantias reais",Value(-),7257
5cf465e2896a7fea06ffd558,C,16,"[[1675, 1760]]","Sociedade portuguesa – Estado, famílias e empresas – continua fortemente endividada",Value(-),7259
5cf465e2896a7fea06ffd558,C,34,"[[2755, 2795]]",pagar dividendos aos seus titulares,Value(-),7265
5cf465e2896a7fea06ffd558,C,39,"[[3064, 3125]]",este modo é imitado pelo pequeno tamanho do mercado nacional,Value(-),7269
5cf465e2896a7fea06ffd558,C,25,"[[3271, 3296]]",em Portugal é muito baixo,Value(-),7270
5cf465e2896a7fea06ffd558,C,30,"[[3907, 4072]]","se nada mudar, a relação entre o número de trabalhadores que contribuem para a seguridade social e seus beneficiários cairá drasticamente nas próximas décadas",Value(-),7274
5cf465e2896a7fea06ffd558,D,3,"[[3907, 4072]]","se nada mudar, a relação entre o número de trabalhadores que contribuem para a seguridade social e seus beneficiários cairá drasticamente nas próximas décadas",Value(-),7277
5cf465fc896a7fea06ffd65d,A,4,"[[3403, 3468]]",não há nada a comemorar neste processo de convergência interna,Value(-),7289
5cf465fc896a7fea06ffd65d,A,7,"[[3610, 3680]]","concluir que ocorreu um ""processo de coesão interna"" parece inadequado",Value(-),7291
5cf465fc896a7fea06ffd65d,B,11,"[[3390, 3468]]","na realidade, não há o que comemorar neste processo de convergência interna",Value(-),7306
5cf465fc896a7fea06ffd65d,B,13,"[[3610, 3680]]","concluir que ocorreu um ""processo de coesão interna"" parece inadequado",Value(-),7308
5cf465fc896a7fea06ffd65d,D,9,"[[3390, 3468]]","na realidade, não há o que comemorar neste processo de convergência interna",Value(-),7323
5cf4661c896a7fea06ffd767,A,16,"[[1889, 1918]]",falta de hábitos e civilidade,Value(-),7382
5cf4661c896a7fea06ffd767,B,3,"[[813, 844]]",pode ser perigoso para pedestres,Value(-),7392
5cf4661c896a7fea06ffd767,B,14,"[[1880, 1918]]",ainda faltam hábitos e civilidade,Value(-),7399
5cf4661c896a7fea06ffd767,B,17,"[[2043, 2126]]","bicicletas e patinetes elétricos são vistos nas calçadas, colocando pedestres em risco",Value(-),7402
5cf4661c896a7fea06ffd767,B,33,"[[4042, 4122]]","Cair a 25 km/h não é apenas doloroso, pode ser mortal quando você bate a cabeça.",Value(-),7411
5cf4661c896a7fea06ffd767,C,3,"[[818, 844]]",ser perigoso para pedestres,Value(-),7418
5cf4661c896a7fea06ffd767,C,6,"[[1937, 2022]]",as pessoas andam nas ciclovias ou as atravessam sem olhar ou pensar duas vezes,Value(-),7420
5cf4661c896a7fea06ffd767,C,7,"[[2050, 2097]]",bicicletas e patinetes elétricos nas calçadas,Value(-),7421
5cf4661c896a7fea06ffd767,C,22,"[[1880, 1918]]",ainda faltam hábitos e civilidade,Value(-),7422
5cf465a8896a7fea06ffd2eb,B,5,"[[3573, 3685]]","O conselheiro especial da chanceler alemã, Gunther Nooke, apresentou recentemente uma proposta com conotações coloniais",Value(-),7436
5cf465a8896a7fea06ffd2eb,C,2,"[[4449, 4575]]",análise da fuga ilícita de capitais do continente causa danos anuais ao continente de cerca de US$ 50 bilhões,Value(-),7446
5cf4650f896a7fea06ffbe46,B,5,"[[541, 664]]","a queda do desemprego em Portugal esconde uma realidade de precariedade, que afeta sobretudo jovens e mulheres",Value(-),7470
5cf4650f896a7fea06ffbe46,B,11,"[[1675, 1706]]",criando maior instabilidade,Value(-),7473
5cf4650f896a7fea06ffbe46,B,12,"[[1709, 1757]]",aumentar a probabilidade de cair no desemprego,Value(-),7474
5cf4650f896a7fea06ffbe46,B,47,"[[4395, 4452]]",mercado de trabalho português ainda é uma ferida aberta,Value(-),7495
5cf4650f896a7fea06ffbe46,B,49,"[[4523, 4635]]",deixa muitos trabalhadores portugueses numa situação de grande insegurança e vulnerabilidade a choques económicos,Value(-),7497
5cf4650f896a7fea06ffbe46,C,3,"[[541, 664]]","a queda do desemprego em Portugal esconde uma realidade de precariedade, que afeta sobretudo jovens e mulheres",Value(-),7502
5cf4650f896a7fea06ffbe46,C,6,"[[2451, 2488]]",estão mais em risco de pobreza,Value(-),7504
5cf4650f896a7fea06ffbe46,C,11,"[[3114, 3157]]",Os jovens são particularmente afetados,Value(-),7507
5cf4650f896a7fea06ffbe46,C,12,"[[3346, 3407]]",mulheres apresentam altos níveis de insegurança contratual,Value(-),7510
5cf4650f896a7fea06ffbe46,D,0,"[[2624, 2713]]",A crise de 2008 revelou assim a vulnerabilidade dos trabalhadores com contratos a termo,Value(-),7520
5cf4650f896a7fea06ffbe46,D,21,"[[4302, 4324]]",será sempre temporário,Value(-),7532
5cf4650f896a7fea06ffbe46,D,25,"[[4369, 4452]]","Dez anos após a crise, o mercado de trabalho português ainda é uma ferida aberta",Value(-),7534
5cf4650f896a7fea06ffbe46,D,27,"[[4523, 4635]]",deixa muitos trabalhadores portugueses numa situação de grande insegurança e vulnerabilidade a choques económicos,Value(-),7536
5cf4650f896a7fea06ffbe46,D,32,"[[4797, 4993]]",a desaceleração do crescimento prevista para os próximos anos exige medidas efetivas para criar menos empregos precários para resolver um problema que o país enfrenta há duas décadas,Value(-),7538
5cf4651d896a7fea06ffbec2,B,9,"[[406, 511]]",ignorando-os e ofendendo-os adotando políticas e atitudes diametralmente opostas ao que alegavam adotar,Value(-),7545
5cf4651d896a7fea06ffbec6,A,8,"[[3732, 3778]]",adoção de legislação trabalhista coercitiva,Value(-),7599
5cf4651d896a7fea06ffbec6,B,0,"[[728, 790]]",Esses países estão testemunhando o ressurgimento de ondas de restrições,Value(-),7605
5cf4651d896a7fea06ffbec6,B,2,"[[953, 1152]]","há uso generalizado de ferramentas de monitoramento de mídia social, perseguição de cientistas sociais nas universidades e criminalização de ativistas por meio da aplicação de leis e regulamentos",Value(-),7607
5cf4651d896a7fea06ffbec6,B,5,"[[2004, 2115]]","Na Turquia, a ascensão de Erdoğan ao poder em 2014 coincide com a entrada do país em uma grande turbulência política.",Value(-),7608
5cf4651d896a7fea06ffbec6,B,7,"[[2286, 2450]]","Após a ameaça de golpe em julho de 2016, o secularismo, sinônimo de democracia na Turquia, foi substituído por um permanente estado de exceção, medo e instabilidade.",Value(-),7610
5cf4651d896a7fea06ffbec6,B,12,"[[3360, 3512]]","Na Hungria, desde que Viktor Orbán voltou ao gabinete do primeiro-ministro em maio de 2010, ele e seu partido (Fidesz) demoliram a democracia húngara.",Value(-),7612
5cf4651d896a7fea06ffbec6,B,13,"[[3514, 3598]]",participação democrática e os direitos de participação foram massivamente reduzidos,Value(-),7613
5cf4651d896a7fea06ffbec6,B,14,"[[3605, 3653]]",garantias constitucionais foram desmanteladas,Value(-),7614
5cf4651d896a7fea06ffbec6,B,16,"[[3732, 3778]]",adoção de legislação trabalhista coercitiva,Value(-),7616
5cf4651d896a7fea06ffbec6,B,18,"[[3809, 4014]]","As principais organizações da sociedade civil, incluindo o famoso Roma Press Centre, as Open Society Foundations e a Universidade da Europa Central, foram ameaçadas e tiveram de cessar as suas atividades.",Value(-),7618
5cf4651d896a7fea06ffbec6,B,19,"[[4016, 4161]]","Existe agora uma lei sobre as ONG, em processo de votação, que visa silenciar as vozes da oposição num Estado-Membro da União Europeia",Value(-),7619
5cf4651d896a7fea06ffbec6,B,21,"[[4178, 4213]]",os movimentos sociais estão encurralados,Value(-),7620
5cf4651d896a7fea06ffbec6,B,24,"[[4461, 4534]]",os impasses relacionados à segurança pública e ao desemprego permanecem,Value(-),7622
5cf4651d896a7fea06ffbec6,B,30,"[[5778, 5830]]",a escalada da perseguição contra os movimentos sociais,Value(-),7626
